Customer ID,Name,Gender,Age,Income (USD),Income Stability,Profession,Loan Amount Request (USD),Dependents,Property ID,Location,Property Price,Loan Sanction Amount (USD)
C-1832,Genevieve Hargett,M,41,1227.21,Low,Working,39727.4,4,69,Semi-Urban,71639.47,27809.18
C-22276,Azucena Terrell,F,57,2025.2,Low,Working,34767.55,2,772,Semi-Urban,38312.09,27814.04
C-15238,Larae Alexis,F,64,3330.5,Low,Working,39735.24,4,332,Semi-Urban,47006.64,27814.67
C-37310,Lucio Braithwaite,F,50,1728.9,Low,Working,39735.45,1,98,Semi-Urban,51261.25,27814.81
C-24625,Minerva Rayburn,F,40,1983.11,Low,Working,34772.36,2,914,Rural,42327.64,27817.89
C-38397,Grady Ray,M,27,3970.06,Low,Commercial associate,42801.12,1,877,Semi-Urban,79369.15,27820.73
C-23683,Migdalia Decola,F,65,1270.35,High,Pensioner,39755,1,690,Semi-Urban,58245.12,27828.5
C-26432,Enedina Angeles,M,18,1698.37,Low,Working,42823.96,1,216,Rural,70881.37,27835.57
C-18776,Riley Kellen,F,45,1163.36,Low,Working,37114.31,3,61,Semi-Urban,64952.64,27835.73
C-9973,Wan Varona,M,18,3761.58,Low,Commercial associate,39773.49,2,693,Urban,69161.4,27841.44
C-5064,Mohamed Poquette,M,60,1868.8,High,Pensioner,37128.05,2,899,Semi-Urban,45799.42,27846.04
C-21385,Grace Olivier,M,18,1770.77,Low,State servant,37131.37,2,477,Semi-Urban,66157.16,27848.53
C-8136,Donya Ankrom,F,43,2107.25,Low,Working,39790.4,4,969,Semi-Urban,44861.93,27853.28
C-4947,Margarito Stackpole,F,62,3463.52,Low,Working,34818.33,2,206,Semi-Urban,39657.33,27854.66
C-14621,Gertrud Swanson,F,18,1997.04,Low,Working,39793.02,2,504,Semi-Urban,53239.43,27855.11
C-31331,Horacio Volkmann,F,32,2283.29,Low,Working,37144.15,2,893,Semi-Urban,66715.48,27858.11
C-12404,Pennie Jasper,F,33,1363.33,Low,State servant,39819.37,0,526,Semi-Urban,45533.16,27873.56
C-1432,Sybil Daluz,M,65,1750.22,High,Pensioner,37168.23,0,367,Urban,52727.16,27876.17
C-31523,Araceli Albin,M,36,3180.92,Low,Working,39825.17,2,615,Semi-Urban,65196.59,27877.62
C-17929,Bill Branum,M,52,2437.83,Low,Working,42888.87,4,777,Urban,51394.02,27877.77
C-31375,Bulah Brasfield,M,26,1199.87,Low,Commercial associate,39828.4,2,248,Semi-Urban,44876.89,27879.88
C-14818,Shawanda Ryals,F,59,5608.33,Low,Commercial associate,34855.16,0,551,Rural,38680.77,27884.13
C-31212,Roslyn Wehmeyer,M,63,4318.81,Low,Commercial associate,39838.09,4,64,Semi-Urban,51960.01,27886.66
C-38438,Sybil Calderwood,M,56,1703.94,Low,Working,37189.58,4,236,Semi-Urban,43798.79,27892.18
C-19069,Maryln Dively,M,23,1365.95,Low,Working,34867.13,1,31,Semi-Urban,60564.99,27893.7
C-31680,Migdalia Sturdivant,M,65,1603.1,High,Pensioner,37197.84,1,948,Semi-Urban,54189.54,27898.38
C-17169,Lorie Wiltshire,M,24,1520.05,Low,State servant,42924.36,3,796,Rural,47987.03,27900.83
C-10249,Christene Vasquez,M,34,1655.28,Low,Commercial associate,42924.81,2,160,Semi-Urban,55324.01,27901.13
C-37119,Alayna Strosnider,M,37,2054.01,Low,Working,39862.24,3,645,Rural,56352.19,27903.57
C-24432,Nathalie Jeffords,F,53,2791.21,Low,Working,42938.38,3,537,Semi-Urban,75317.7,27909.95
C-38333,Lizette Jasinski,M,28,2295.91,Low,Commercial associate,39878.19,3,372,Rural,73633.95,27914.73
C-37179,Stefany Croff,F,43,4783.65,Low,Working,34896.31,4,70,Semi-Urban,52875.33,27917.05
C-26636,Minerva Bloomfield,F,60,1866.43,High,Pensioner,39884.22,1,934,Semi-Urban,70010.5,27918.95
C-36473,Rasheeda Conkle,M,61,2551.98,High,Pensioner,34900.29,1,714,Semi-Urban,44262.6,27920.23
C-29731,Jeremiah Cantor,F,65,2594.8,High,Pensioner,37236.03,0,277,Semi-Urban,61615.19,27927.02
C-31277,Herma Klopp,F,42,6388.81,Low,Commercial associate,39895.82,2,278,Urban,55664.87,27927.07
C-33361,Nilda Normand,M,50,1562.56,Low,Working,34913.78,2,579,Semi-Urban,43964.61,27931.02
C-37331,Colby Keeler,M,24,1343.55,Low,State servant,39904.37,3,297,Semi-Urban,51972.94,27933.06
C-18906,Vannesa Twigg,M,18,2067.03,Low,Working,42975.4,1,93,Semi-Urban,78936.89,27934.01
C-32429,Billye Marra,F,21,4926.45,Low,Commercial associate,39908.21,2,410,Semi-Urban,58033.3,27935.75
C-40835,Karlyn Hazelton,F,63,1106.61,High,Pensioner,34920.23,1,523,Semi-Urban,58938.59,27936.18
C-34978,Lesia Tadlock,F,29,1639.29,Low,State servant,39913.19,2,231,Semi-Urban,54649.77,27939.23
C-37224,Arletha Crowther,M,18,3390.18,Low,Working,37254.86,2,603,Semi-Urban,55102.42,27941.14
C-19268,Hilary Toy,M,32,3216.85,Low,Commercial associate,34928.45,0,110,Urban,47104.38,27942.76
C-17646,Margareta Blazek,F,35,2622.41,Low,Working,34932.8,2,514,Urban,46890.93,27946.24
C-36787,Carmina Uzzle,M,31,2340.31,Low,Working,42999.27,3,963,Semi-Urban,63327.4,27949.53
C-30883,Humberto Verrett,M,52,1831.37,Low,Commercial associate,37272.84,1,991,Semi-Urban,58923.4,27954.63
C-1116,Becky Defore,M,48,1851.31,Low,Working,43013.26,2,33,Semi-Urban,64617.03,27958.62
C-40117,Ozella Kranz,F,18,2909.06,Low,Working,39944.11,2,513,Semi-Urban,73080.14,27960.88
C-2276,Mana Troiano,F,21,2062,Low,Commercial associate,39950.22,1,315,Urban,61268.06,27965.15
C-23108,Candida Brandel,F,42,3451.98,Low,Working,39952.82,2,693,Semi-Urban,72460.75,27966.97
C-5349,Gay Mullenax,M,64,2296.89,High,Pensioner,34968.11,0,192,Semi-Urban,62761.24,27974.49
C-40229,Marilou Heineman,M,38,1041.94,Low,State servant,34976.57,1,757,Rural,56709.65,27981.26
C-27969,Rolf Robards,F,60,2102.13,Low,Working,39976.25,0,785,Semi-Urban,45840.94,27983.38
C-8905,Felicita Badgett,F,39,1607.07,Low,Working,43063.04,0,83,Semi-Urban,76510.33,27990.98
C-12246,Elden Near,F,24,1312.63,Low,Working,43064.94,2,189,Semi-Urban,57976.58,27992.21
C-260,Dorotha Morrisey,M,35,5538.31,Low,Working,37327.9,2,470,Semi-Urban,65233.3,27995.93
C-17317,Maryln Denker,M,36,2589.17,Low,Working,37328.27,2,537,Semi-Urban,70681.89,27996.2
C-27588,Fumiko Shaughnessy,F,62,1055.25,Low,Working,40003.82,2,708,Semi-Urban,45737.96,28002.67
C-43865,Annelle Briganti,F,56,4117.09,Low,Working,32945.83,3,905,Rural,51092.16,28003.96
C-6602,Lorette Curry,M,46,1523.45,Low,Working,40006.49,0,556,Rural,68948.76,28004.54
C-34788,Mason Chism,F,52,3011.28,Low,Working,40012.74,1,693,Semi-Urban,58086.65,28008.92
C-28892,Solange Pitcher,F,65,1020.38,High,Pensioner,37350.85,2,224,Semi-Urban,53366.51,28013.14
C-35811,Ted Gitlin,F,26,1854.91,Low,Working,40021.55,2,393,Semi-Urban,48632.93,28015.08
C-30990,Samantha Kirkham,M,62,1171.35,High,Pensioner,37364.28,1,948,Semi-Urban,62813.04,28023.21
C-30656,Noe Neiman,F,62,1667.34,Low,Working,40040.38,3,340,Semi-Urban,58193.25,28028.27
C-9801,Lorriane Amerine,M,18,1359.38,Low,Commercial associate,40048.99,1,12,Semi-Urban,47171.85,28034.29
C-10313,Phung Buzbee,F,63,3432.97,Low,Working,43134.61,1,856,Semi-Urban,71383.09,28037.5
C-23424,Gina Waller,F,18,1022.43,Low,Commercial associate,40058.54,2,963,Semi-Urban,72060.76,28040.98
C-25010,Aletha Engler,F,25,2624.62,Low,Commercial associate,40065.09,3,587,Semi-Urban,73252.86,28045.56
C-4930,Albertina Mirelez,M,31,1400.88,Low,Working,40076.54,1,944,Rural,65789.88,28053.58
C-34477,Janel Chace,F,18,1155.09,Low,Commercial associate,40088.38,2,819,Semi-Urban,60729.17,28061.87
C-34436,Krystin Varona,M,20,1070.67,Low,Working,40100.07,2,476,Semi-Urban,51492.43,28070.05
C-1675,Houston Joshi,F,25,2680.02,Low,Working,40100.73,3,490,Semi-Urban,61411.4,28070.51
C-39428,Dorotha Bostic,M,59,4490.84,Low,Commercial associate,35093.65,3,981,Urban,62521.12,28074.92
C-30172,Elden Lilienthal,F,30,1910.36,Low,State servant,40108.96,2,463,Semi-Urban,61932.07,28076.27
C-8916,Riley Mcfarland,M,65,1820.71,High,Pensioner,40112.7,2,636,Semi-Urban,71901.33,28078.89
C-7715,Mara Pitcock,M,33,1386.26,Low,Working,40118.47,3,19,Semi-Urban,62156.45,28082.93
C-38060,Noe Klann,M,47,1530.51,Low,State servant,43205.01,1,779,Rural,73710.69,28083.26
C-30569,Laureen Torgeson,F,18,2562.97,Low,State servant,40151.71,2,646,Semi-Urban,47608.18,28106.2
C-14171,Sanford Sharlow,M,57,2074.5,Low,Working,40154.55,1,838,Semi-Urban,47613.33,28108.18
C-39463,Dulcie Shanahan,F,18,1638.6,Low,Working,40155.29,2,26,Semi-Urban,45460.55,28108.7
C-27052,Kym Jarrard,M,22,3161.21,Low,Commercial associate,40157.88,1,729,Semi-Urban,70439.55,28110.52
C-18956,Brandon Lokken,F,26,2757.63,Low,Working,37482.92,1,757,Semi-Urban,53477.79,28112.19
C-23412,Riley Bay,F,65,752.71,High,Pensioner,37489.13,1,436,Semi-Urban,66781.18,28116.85
C-27976,Rosa Rothe,F,31,2504.79,Low,Working,40181.58,3,100,Semi-Urban,64276.68,28127.11
C-36709,Sheron Shaughnessy,F,57,839.16,Low,Working,43283.74,3,249,Rural,59184.99,28134.43
C-15468,Enid Leppert,M,58,1666.01,Low,Working,40197.94,2,481,Rural,51832.42,28138.56
C-13963,Opal Acheson,M,64,1222.23,High,Pensioner,35174.72,2,50,Semi-Urban,56299.75,28139.78
C-34269,Jeanine Raven,M,18,3439.01,Low,Working,37522.03,2,689,Semi-Urban,64396.5,28141.52
C-20115,Zoe Davilla,F,34,615.95,Low,Commercial associate,37523.03,1,878,Rural,46130.92,28142.27
C-18020,Dean Philbrick,F,53,4350.82,Low,State servant,40207.7,1,826,Semi-Urban,65415.67,28145.39
C-21844,Valentina Miskell,M,62,1198.04,High,Pensioner,40235.56,1,85,Semi-Urban,46824.39,28164.89
C-38400,Rebecka Cybulski,M,30,1820.06,Low,Working,35209.53,3,295,Semi-Urban,58327.02,28167.62
C-34644,Aleta Hagood,M,38,1980.5,Low,Working,35210.2,4,430,Semi-Urban,44942.84,28168.16
C-32626,Marlena Constance,M,51,1706.44,Low,Working,43343.88,3,351,Semi-Urban,48081.84,28173.52
C-1594,Mayra Koss,M,33,3816.7,Low,Commercial associate,40251.37,2,430,Semi-Urban,50088.41,28175.96
C-16093,Leeanne Borel,M,31,2358.5,Low,Working,37570.82,3,209,Rural,63597.65,28178.12
C-41797,Raymundo Poquette,F,18,3985.37,Low,Working,35222.77,2,209,Semi-Urban,44288.52,28178.22
C-7004,Joaquin Brasfield,M,21,1337.67,Low,State servant,43352.35,1,675,Semi-Urban,73244.39,28179.03
C-23866,Alva Pulver,M,31,1845.7,Low,Working,40258.32,3,584,Semi-Urban,58729.89,28180.82
C-11933,Evelina Saylors,M,40,1399.49,Low,Working,40266.83,3,99,Semi-Urban,66789.82,28186.78
C-4617,Rocky Wymore,M,29,1415.38,Low,Working,35234.1,1,297,Semi-Urban,59624.94,28187.28
C-12734,Dwain Dambrosia,F,18,2055.64,Low,Working,40275.72,1,641,Semi-Urban,47502.33,28193
C-38158,Londa Garnica,F,37,1608.43,Low,Working,40285.27,4,572,Rural,44598.68,28199.69
C-36747,Krystina Engstrom,M,53,3382.21,Low,Working,35259.25,3,210,Semi-Urban,60435.65,28207.4
C-31779,Nobuko Trottier,M,47,1972.62,Low,State servant,40296.97,1,166,Urban,55702.83,28207.88
C-13567,Marilou Wroten,F,56,2098.62,Low,Working,40298.84,0,380,Rural,66345.35,28209.19
C-1020,Vannesa Harrell,M,45,1165.76,Low,Working,43401.88,3,606,Semi-Urban,62330.41,28211.22
C-13571,Damaris Danziger,F,33,1832.45,Low,Working,40307.86,2,279,Semi-Urban,49531.28,28215.5
C-22880,Lawerence Antoine,M,18,2012.42,Low,Working,43414.74,3,996,Semi-Urban,81384.21,28219.58
C-15628,Sherwood Litz,F,33,2760.31,Low,Commercial associate,40320.31,2,947,Semi-Urban,65001.3,28224.22
C-13877,Ilda Funk,M,42,3327.91,Low,Commercial associate,40321.72,4,365,Urban,66091.52,28225.2
C-16290,Loura Kirst,F,29,2452.67,Low,Working,40337.66,2,66,Semi-Urban,68498.54,28236.36
C-22566,Ok Hemmings,M,64,2746.66,High,Pensioner,40339.69,1,265,Semi-Urban,53375.55,28237.78
C-22241,Aletha Steil,M,26,2694.51,Low,Working,40348.12,1,739,Urban,62910.91,28243.68
C-25483,Genevieve Ashford,F,55,1905.83,Low,Working,40360.43,1,127,Semi-Urban,75719.8,28252.3
C-16604,Tara Steffens,F,50,1905.8,Low,State servant,37674.69,3,73,Semi-Urban,68928.57,28256.02
C-33142,Lizette Steger,F,65,1347.74,High,Pensioner,40372.25,2,199,Rural,61036.8,28260.57
C-21443,Dorine Lemons,F,64,1176.49,Low,State servant,37683.3,2,290,Semi-Urban,57540.26,28262.48
C-27102,Karri Couture,M,28,4034.43,Low,Commercial associate,40384.16,2,667,Rural,67896.23,28268.91
C-2094,Alla Murdoch,F,18,2802.52,Low,Commercial associate,43494.31,1,864,Semi-Urban,80329.45,28271.3
C-22320,Tobias Owings,F,18,1062.99,Low,Working,40387.88,2,664,Semi-Urban,54976.72,28271.52
C-18844,Marlena Slaton,M,18,1556.57,Low,Working,40388.81,2,842,Semi-Urban,44915.86,28272.17
C-33512,Wan Beaulieu,F,51,1773.27,Low,Working,40389.57,2,942,Rural,60493.9,28272.7
C-27760,Enola Kosinski,F,55,1841.49,Low,Working,43500.21,1,479,Semi-Urban,55214.27,28275.14
C-20911,Nannie Kopec,F,24,2811.59,Low,Working,40426.25,2,695,Semi-Urban,63262.06,28298.38
C-19180,Genoveva Newbrough,F,19,2000.75,Low,Working,40428.37,3,269,Rural,53884.33,28299.86
C-12396,Melonie Gessner,M,22,2632.5,Low,Working,37735.43,3,768,Semi-Urban,65635.19,28301.57
C-24331,Florance Bogart,F,58,1514.49,Low,Working,35377.23,2,263,Semi-Urban,62276.75,28301.78
C-40398,Nobuko Kimes,F,33,2724.52,Low,Commercial associate,40431.19,2,55,Semi-Urban,51118.54,28301.83
C-14483,Hellen Spicher,M,60,2088.44,Low,State servant,43546.55,3,532,Semi-Urban,68663.69,28305.26
C-32210,Jennette Richard,M,18,1243.5,Low,Working,43553.66,2,924,Rural,63849.13,28309.88
C-9078,Lois Aleshire,F,34,1843.46,Low,Working,43569.31,1,823,Urban,54420.66,28320.05
C-21529,Lois Kos,F,46,4710.89,Low,Working,40464.16,0,542,Semi-Urban,52114.6,28324.91
C-15556,Azzie Mcmorris,M,34,1276.98,Low,State servant,43592.6,2,370,Semi-Urban,77906.2,28335.19
C-14380,Kizzy Than,F,19,1247.33,Low,Working,40478.93,0,378,Semi-Urban,72155.84,28335.25
C-17823,Selena Duty,F,36,3079.62,Low,Commercial associate,37782.04,3,764,Semi-Urban,42258.39,28336.53
C-36600,Deanna Delp,M,47,1397.44,Low,Commercial associate,40484.9,2,957,Rural,54700.24,28339.43
C-16311,Rufus Bibbs,F,60,2015.14,High,Pensioner,35430.52,2,707,Semi-Urban,53603.47,28344.42
C-40082,Rebecka Messmer,M,18,5561.17,Low,Working,40496.21,2,241,Semi-Urban,66885.05,28347.35
C-17030,Jacklyn Minton,M,23,2199.87,Low,State servant,35435.56,2,745,Semi-Urban,50850.45,28348.45
C-40133,Earlie Garibaldi,M,18,1291.27,Low,Working,35435.94,2,75,Semi-Urban,45314.57,28348.75
C-20934,Paulene Zayac,M,40,1342.34,Low,Working,40501.57,0,417,Semi-Urban,47777.33,28351.1
C-22600,Marilynn Bernett,F,38,1911.09,Low,Working,43619,2,436,Rural,53856.6,28352.35
C-41261,Paul Strobel,F,38,2082.18,Low,Working,43640.61,4,529,Semi-Urban,79760.57,28366.4
C-22817,Eliz Devries,M,57,2739.59,Low,State servant,40541.41,0,439,Semi-Urban,46617.96,28378.99
C-39183,Myriam Krieger,M,27,2032.38,Low,Working,37842.51,3,45,Semi-Urban,65066.36,28381.88
C-40384,Genoveva Than,M,23,1526.15,Low,Working,40555.69,2,655,Semi-Urban,53514.18,28388.98
C-14775,Merideth Cousin,F,57,3171.83,Low,Working,40558.23,0,844,Semi-Urban,48587.34,28390.76
C-19996,Scottie Bridge,M,58,2755.98,Low,Working,40568.18,1,701,Semi-Urban,53466.71,28397.73
C-28649,Illa Bufford,M,58,2015.52,Low,Working,35498.45,0,390,Semi-Urban,54299.75,28398.76
C-17486,Tobias Rodas,M,64,1577.97,High,Pensioner,40581.23,1,279,Rural,66321.97,28406.86
C-36946,Princess Shear,F,18,1979.83,Low,Working,35509.02,6,787,Rural,50958.08,28407.22
C-9095,Stella Dolph,F,30,2399.48,Low,Working,40594.52,2,15,Semi-Urban,71783.8,28416.16
C-21278,Lacey Labrie,F,51,1511.94,Low,State servant,37889.69,3,382,Urban,69273.75,28417.27
C-21920,Alysa Slaugh,M,65,1271.21,High,Pensioner,40596.81,2,572,Semi-Urban,73591.44,28417.77
C-11730,Melonie Arboleda,F,63,2434.06,High,Pensioner,35524.28,2,215,Semi-Urban,60445.04,28419.42
C-16807,Bulah Cappiello,M,18,2408.72,Low,Commercial associate,37899.9,2,5,Semi-Urban,69225.7,28424.93
C-11970,Wiley Dunnington,M,44,1242.03,Low,Working,40607.66,2,195,Semi-Urban,59961.69,28425.36
C-8438,Lacey Godbout,M,22,1880.25,Low,Working,37905.54,2,62,Rural,42026.54,28429.16
C-39529,Mikel Tharpe,M,52,1933.39,Low,Commercial associate,43742.33,2,609,Semi-Urban,73489.02,28432.51
C-38392,Deeann Stepney,M,29,2166.15,Low,Commercial associate,35542.12,2,748,Semi-Urban,65323.49,28433.7
C-39896,Felicita Vann,F,35,2327.8,Low,State servant,40624.02,3,386,Semi-Urban,51634.4,28436.81
C-15787,Fumiko Melanson,F,37,2917.74,Low,Working,40627.1,2,773,Semi-Urban,58268.31,28438.97
C-11407,Serafina Troester,F,25,3499.31,Low,Commercial associate,43757.24,1,274,Semi-Urban,70403.93,28442.21
C-34454,Temple Fifield,F,30,1231.39,Low,Working,37931.77,2,544,Rural,57933.45,28448.83
C-13075,Minerva Vancleave,F,65,1608.43,High,Pensioner,35562.41,2,938,Semi-Urban,43236.16,28449.93
C-16292,Elza Weston,M,18,1276.44,Low,Working,40658.25,3,523,Rural,75434.11,28460.78
C-30496,Earlie Hooser,F,33,2136.52,Low,Working,40663.53,3,247,Semi-Urban,70965.21,28464.47
C-27682,Arletha Valenzuela,M,18,1357.9,Low,Commercial associate,40667.25,1,149,Semi-Urban,67457.76,28467.07
C-36461,Loura Mehr,M,33,1587.11,Low,Working,40695.29,1,512,Semi-Urban,71696.06,28486.7
C-35133,Phoebe Bean,M,18,2668.07,Low,Working,40697.52,3,519,Semi-Urban,48026.13,28488.26
C-20035,Dominick Grasso,M,50,1737.79,Low,Working,40699.53,1,991,Semi-Urban,45854.52,28489.67
C-5166,Franklin Tijerina,M,65,1711.33,High,Pensioner,37989.79,0,437,Rural,44673.36,28492.34
C-20082,Gerry Denker,M,18,907.7,Low,Commercial associate,43840.67,0,205,Semi-Urban,54943.2,28496.44
C-1977,Suzanna Racey,M,30,1232.43,Low,Working,43847.44,1,894,Semi-Urban,58151.36,28500.84
C-35098,Mechelle Coggin,M,18,1987.02,Low,Working,43853.07,3,852,Rural,67353.99,28504.5
C-37898,Sonny Bittner,F,38,3129.86,Low,Working,40726.44,2,542,Semi-Urban,77356.35,28508.51
C-38922,Audry Wurtz,F,26,1558.14,Low,Working,40732.49,1,670,Semi-Urban,69179.49,28512.74
C-24737,Francis Lybrand,M,25,1316.59,Low,Working,35641.19,1,776,Semi-Urban,59477.77,28512.95
C-35173,Thea Lares,F,34,2274.22,Low,Working,35653.28,2,327,Semi-Urban,51138.59,28522.62
C-15766,Jeanine Taul,F,35,1641.29,Low,Working,43882.26,1,444,Rural,68557.17,28523.47
C-8756,Paulene Abbott,F,18,2449.09,Low,Commercial associate,40752.11,0,670,Semi-Urban,56868.48,28526.48
C-14016,Teri Kirwin,F,41,2246.53,Low,Working,43890.03,2,822,Semi-Urban,57405.19,28528.52
C-5897,Lien Skillman,F,54,1057.58,Low,Commercial associate,43893.37,0,102,Semi-Urban,49570.43,28530.69
C-38550,Lorriane Furrow,F,51,1897.13,Low,Working,43899.4,2,613,Rural,71836.61,28534.61
C-35948,Karoline Bruss,F,64,1121.58,High,Pensioner,40778.55,2,365,Semi-Urban,46592.19,28544.98
C-39070,Margareta Beauchesne,F,62,1720.95,High,Pensioner,38066.88,1,578,Rural,60269.86,28550.16
C-30869,Ilda Kaiser,M,18,2607.99,Low,Working,40793.41,2,376,Urban,66263.04,28555.39
C-23006,Cherri Gregoire,M,43,1335.57,Low,Working,43939.13,3,462,Semi-Urban,48430.11,28560.43
C-37450,Andrea Hooser,F,41,2975.37,Low,Working,43950.32,2,5,Semi-Urban,82480.26,28567.71
C-18183,Mana Slaton,M,45,821.95,Low,Working,43959.73,4,272,Rural,50403.44,28573.82
C-30663,Sonny Smock,F,63,700.07,High,Pensioner,38101.51,2,566,Semi-Urban,47390.38,28576.13
C-7653,Lois Melody,F,18,2159.38,Low,Working,40827.37,3,464,Semi-Urban,72200.9,28579.16
C-31456,Joseph Hernandes,F,26,1926.35,Low,Commercial associate,40840.36,2,584,Semi-Urban,67919.92,28588.25
C-10467,Elke Sisler,M,60,2640.1,Low,Working,35736.62,1,773,Semi-Urban,65621.72,28589.3
C-36181,Maudie Custis,M,53,1575.52,Low,Working,40863.62,3,424,Urban,59774.56,28604.53
C-17691,Dorotha Clinard,F,63,1853.35,Low,Working,40864.97,3,621,Semi-Urban,50064.73,28605.48
C-20979,Nannie Jacobi,F,40,816.81,Low,Working,35757.29,2,105,Semi-Urban,45706.08,28605.83
C-20406,Bert Vanduyn,M,42,1839.09,Low,Commercial associate,38141.28,4,203,Semi-Urban,50024.55,28605.96
C-33808,Stephane Burch,M,21,3044.4,Low,Working,40866.97,2,156,Urban,68380.29,28606.88
C-19531,Sidney Calico,M,40,2004.26,Low,Working,44010.93,2,416,Semi-Urban,64462.52,28607.1
C-29702,Stella Malatesta,M,28,1911.45,Low,Working,40867.61,1,388,Semi-Urban,75091.46,28607.33
C-3130,Karoline Hollenbach,F,64,1938.55,Low,Working,35763.95,1,382,Semi-Urban,46901.93,28611.16
C-20580,Kena Nelligan,F,65,821.21,High,Pensioner,40873.62,2,147,Semi-Urban,47732.84,28611.53
C-15259,Melania Rakowski,F,18,2182.03,Low,Commercial associate,40875.67,4,343,Semi-Urban,73921.13,28612.97
C-37686,Carolann Slaugh,,62,1399.76,High,Pensioner,38165.72,2,395,Rural,55521.4,28624.29
C-16954,Brinda Berger,M,51,2050.46,Low,Commercial associate,40907.64,2,892,Semi-Urban,74451.43,28635.35
C-13890,Barbie Emery,M,52,2413.72,Low,Working,40912.5,2,963,Semi-Urban,48193.04,28638.75
C-211,Enid Eldredge,M,57,2350.79,Low,Working,40912.73,1,969,Semi-Urban,53208.51,28638.91
C-9557,Krystin Centers,M,65,1839.92,High,Pensioner,38190.6,0,841,Rural,58822.26,28642.95
C-30541,Nannie Austria,M,47,1689.42,Low,Working,40931.79,2,622,Semi-Urban,76060.04,28652.25
C-18719,Luvenia Lintner,F,47,1273.04,Low,Working,38205.43,3,272,Rural,64949.87,28654.07
C-35438,Kristeen Luque,F,44,3673.29,Low,Commercial associate,40943.22,1,600,Semi-Urban,51091.53,28660.25
C-36142,Mason Merriam,F,54,2246.78,Low,Commercial associate,44100.18,4,240,Semi-Urban,78167.56,28665.12
C-16152,Dwain Bethke,M,61,1299,Low,Commercial associate,40950.54,2,660,Rural,67992.51,28665.38
C-13116,Margrett Reitzel,F,53,2368.67,Low,Working,38221.73,0,511,Semi-Urban,72003.5,28666.3
C-2635,Viva Groff,M,39,1909.55,Low,Working,44108.87,0,123,Rural,80729.31,28670.77
C-33478,Lida Temme,M,60,1547.22,Low,Commercial associate,40961.16,3,292,Semi-Urban,58061.05,28672.81
C-36338,Lizette Halliwell,F,20,2643.56,Low,Working,35843.65,4,620,Semi-Urban,55984.69,28674.92
C-120,Kera Messmer,F,43,1535.78,Low,Working,38235.33,0,194,Semi-Urban,53756.91,28676.5
C-7858,Larae Engstrom,M,60,1754.62,High,Pensioner,38253.16,2,401,Semi-Urban,61601.5,28689.87
C-38846,Sade Streicher,M,20,1267.68,Low,Working,38253.18,3,509,Rural,49502.67,28689.88
C-35396,Beatriz Pasko,F,18,1517.7,Low,Working,40987.66,3,475,Semi-Urban,63434.99,28691.36
C-35453,Sol Gately,M,39,1530.22,Low,Working,44145.51,2,137,Semi-Urban,52733.28,28694.58
C-27512,Kyung Engman,F,25,2417.11,Low,Working,40994.53,1,477,Rural,57981.51,28696.17
C-7902,Magdalena Slaton,F,28,1324.74,Low,Working,38262.72,2,935,Semi-Urban,62797.08,28697.04
C-32202,Delmer Huling,M,50,1896.21,Low,Working,40996.73,3,834,Semi-Urban,65921.13,28697.71
C-5935,Alissa Wolken,M,56,1631.65,Low,Working,41002.1,0,432,Semi-Urban,69311.36,28701.47
C-5389,Sharita Dao,M,53,3678.1,Low,Working,41003.43,2,224,Semi-Urban,53221.38,28702.4
